5,age,workclass,educational-num,marital-status,occupation,relationship,race,gender,hours-per-week,native-country,income,flag
2732,"(51.0, 61.0)",{'Self-emp-not-inc'},"(9.0, 13.0)",{'Divorced'},"{'Adm-clerical' ,'Sales'}",{'Unmarried'},{'White'},{'Female'},"(40.0, 99.0)",{'United-States'},{'<=50K'},nUN2FcT5MnzbPCVzGFftyQHqD/vnMcX1rhXFKQ5/nOTSUd9tnyLhYI6gESJv0B44ZUiQF2rj6nw9pkGsUO2mXeyG3WQUWfRa1W5kwzqX7bJsmwcMEqTHQJj/SD98FKQc0PnstRBwREIFXU92TSdodiprTUcuvA/7bmNHhTg1waE=
2733,"(51.0, 61.0)",{'Self-emp-not-inc'},"(9.0, 13.0)",{'Divorced'},"{'Adm-clerical' ,'Sales'}",{'Unmarried'},{'White'},{'Female'},"(40.0, 99.0)",{'United-States'},{'<=50K'},JUXen3a/VodRTN9F77K3WoaealRKFkXpXJ1oVcA0ocAZzA3f+V8FafMss8u+gLcwha6TMbA6SIFBbNR6HEB7gRlT2v8OT8A2rIDiMAU11PIcdu9oLTaGjJp96Fu4epy7cQr3F8CKeh7JKycoVMFywQWYfSQlVytOaFabzsuoM5Q=
2734,"(52.0, 60.0)",{'Self-emp-not-inc'},"(9.0, 14.0)",{'Divorced'},{'Exec-managerial'},{'Unmarried'},{'White'},{'Female'},"(56.0, 99.0)",{'United-States'},{'>50K'},a3lFibG4Q4xCX70Zb0Aah+IkNyWPKAeTXkZKYWXBc6jacqolg6megSidInR07P1BCfc4jMTbUHSTsgKNNWn23l3KGTNg03xzrbA7AbTS8ivFt2P6H0vIZ1YtD3ddX2ILLcKj1wewoquI4dL4f2pMBIXF//4+KnKUbDe8BmuJWAc=
2735,"(52.0, 60.0)",{'Self-emp-not-inc'},"(9.0, 14.0)",{'Divorced'},{'Exec-managerial'},{'Unmarried'},{'White'},{'Female'},"(56.0, 99.0)",{'United-States'},{'>50K'},H+XMO9a4XKLgt53AEtnxqRQ89MNXgZgxbJQ8LMnzXiwH6mxmv1o9LafaRSjTAYtFP1iIJAMhNw7rxLqr6MSKxMKE2mX9GGlHlNQX302b/OXHCxHg4yUQmeyZZrU93B1sZRPy3UXEQOrYdJXGGYaoRcnly4scZqfPM2MPKjVvQZI=
2736,"(52.0, 60.0)",{'Self-emp-not-inc'},"(9.0, 14.0)",{'Divorced'},{'Exec-managerial'},{'Unmarried'},{'White'},{'Female'},"(56.0, 99.0)",{'United-States'},{'>50K'},f8Xrf+oQyVeXzDo7wRWQ2vOXfQMzZqf+veWwHTsTxW/Yslk/p+kfJgglvX+0sP78eYtWntlndYBRqWVBCtCn2a34YFJedipEqL2vaL2Zn9ei/g62Uf3UXeXcipz4LysruLM13MJEO0pyJrCKtjft2C5anng6q7ghPagudEyJPTI=
2737,"(52.0, 60.0)",{'Self-emp-not-inc'},"(9.0, 14.0)",{'Divorced'},{'Exec-managerial'},{'Unmarried'},{'White'},{'Female'},"(56.0, 99.0)",{'United-States'},{'>50K'},mKNDKlTpluBByNTbie9n+IXdbuqKg4s5+ehHr2QCTkeMBQmdr+xtkn1AzI4Z/O+XXjG32xUlel2mb3pYUjzk9LY16j4K4LR9NnDnHW0mlVij0LvZemhPrTGZlUR4R3uO4f7JIRpeTl3PLiDvnhQtTrqVY8TkatfyREMyTEtadOU=
2738,"(51.0, 61.0)",{'Self-emp-inc'},"(9.0, 14.0)",{'Divorced'},"{'Adm-clerical' ,'Craft-repair' ,'Exec-managerial' ,'Sales'}",{'Unmarried'},{'White'},{'Female'},"(35.0, 40.0)",{'United-States'},{'<=50K'},dgBBdtX467uzo0wk0bDX21Q9iq3N6oS9hyWmEJDqvHYTtiZB1Rq/NcT9CPhMjjZ85YhlzlRnBt5Xe8h7nWlRaUpC58GpCFpfYEgvU7FlDBAZx0yIZYUBG0Jw73Gsgftv+vTBulI6ZGeQDa5lgsf02FCZxQIH/cid4uqXhEY5nmA=
2739,"(51.0, 61.0)",{'Self-emp-inc'},"(9.0, 14.0)",{'Divorced'},"{'Adm-clerical' ,'Craft-repair' ,'Exec-managerial' ,'Sales'}",{'Unmarried'},{'White'},{'Female'},"(35.0, 40.0)",{'United-States'},{'<=50K'},bYiGa65V86Tx8LvrdAY2PMNU/8Ed70+uYjdITiQPaDOMnQf9iki0fKJekLvsHf1S+fcdq3gsfNdt9+86jFOhI5CHbfjw4nLkaG9H+b+SVmhQ6r4DuzsUC238i/Lp1kdfUOHISA1f5KBXjOE3oQdXBEdiTSbJzXn+uBToDpONDGc=
2740,"(51.0, 61.0)",{'Self-emp-inc'},"(9.0, 14.0)",{'Divorced'},"{'Adm-clerical' ,'Craft-repair' ,'Exec-managerial' ,'Sales'}",{'Unmarried'},{'White'},{'Female'},"(35.0, 40.0)",{'United-States'},{'<=50K'},KLvK/LWv8OESM9ePV5b3Uoqo72MdieTh1WmrQRj6lAy7qxnWRteXx0loNtkYc98af/TOyBqFqy7i8wGn4P6QwJVnzdqWXm16kDlcrLfzy4Sn7PiwCnzWV6I8eY5BMptF3zq6W/2XXUtS5stUTLVlPFb7flOuc0nzA3zQQFbdMNc=
2741,"(51.0, 61.0)",{'Self-emp-inc'},"(9.0, 14.0)",{'Divorced'},"{'Adm-clerical' ,'Craft-repair' ,'Exec-managerial' ,'Sales'}",{'Unmarried'},{'White'},{'Female'},"(35.0, 40.0)",{'United-States'},{'<=50K'},OPLX7ubqmTJN1MI4MWvT/1+dCCK49y9mwPZRfQC7y0slOhafcyPjXIqdisEhbHSNh1EC1v52PhZuUGmPqCsf87JHwM4eRqhXnn2QgBauKZsevP4D+P3x5RpGTBZvAW3Z4Lni42eHfpBzdRUmCT8KUrQgVSp6eQa/QhMmikUB9CQ=
2742,"(51.0, 62.0)",{'Federal-gov'},"(9.0, 10.0)",{'Divorced'},{'Adm-clerical'},{'Unmarried'},{'White'},{'Female'},"(36.0, 40.0)",{'United-States'},{'<=50K'},k2cLleF2FUPT1HDIraAq71mLlSxs8gheOfyf90DL1T/8dnBDpm9xHmsYYKkOqR0soTUbp0qfinchvBdA+Cq81evY9vySuuSA/kN1ubKvuvZzpGLJB9aXRMACbbJVrwKl41K3wE/cF1VieYijEzZp8y3HveDZa9ZIFkxaSBIbytQ=
2743,"(51.0, 62.0)",{'Federal-gov'},"(9.0, 10.0)",{'Divorced'},{'Adm-clerical'},{'Unmarried'},{'White'},{'Female'},"(36.0, 40.0)",{'United-States'},{'<=50K'},NwzpkL+ghhhq7ZksDq87IwnaKhUp19h0pjCwur4oF9RnNNcBBUiMaeBASArwsYoxPTxl2vUo3pjwWAkH+iYR/Viq7rB9o3W8BtVhdlpX7pt3RbQLS+scgGHR+KUPFwUZ/SvT+Y4quXbz/dVriWm0+EvL9yirtvgq6Tx79eg6Wks=
2744,"(51.0, 62.0)",{'Federal-gov'},"(9.0, 10.0)",{'Divorced'},{'Adm-clerical'},{'Unmarried'},{'White'},{'Female'},"(36.0, 40.0)",{'United-States'},{'<=50K'},fPlig7cTpO0nvISYj5rEpK/aGaQu/E3Tqyxi4TUZMczBkcqB27h/rhih4JQ0OAwkxy5qdb8aTHaWYA3SVnrEa02ZJmNGJvaLuMAMxZ+AYUqNTIOWmn3LuHfuvOzGSBl0zLiyNM89EtKX9Z+1MSMs6h2Fi+xTabJoHUDjhj5SP0c=
2745,"(51.0, 62.0)",{'Federal-gov'},"(9.0, 10.0)",{'Divorced'},{'Adm-clerical'},{'Unmarried'},{'White'},{'Female'},"(36.0, 40.0)",{'United-States'},{'<=50K'},XmIjQV3H6GbHnJ/pQGrwCPiU+UATgqFEz1AegsGklT7HmS9sa7CU4C54faKxAwzdBzFfEYuefNqdqH6Kms3uaxJB65EqDBwL9XHRdm1PEpI0qq1+UmCoM7kRzlgAuDruyzFXrAbNlyXEMSGTNw52riU6NorMJzB3k1iIckMSHwI=
2746,"(51.0, 62.0)",{'Federal-gov'},"(9.0, 10.0)",{'Divorced'},{'Adm-clerical'},{'Unmarried'},{'White'},{'Female'},"(36.0, 40.0)",{'United-States'},{'<=50K'},dq/yjGEM3sKNIWBVd/lminh3h+UHWkCsL3vtUVjiKurBmNy2J7Wg+Tu3Vn7aa2a8sJ/krDzeMWDY86SHUbPfRu/2CH5eD83T1NCyA04eQnFusz7ffWwrtdumZePAwlJ6BLJV3w7OZsUhM7EfAov/6gw2UN1iwpQ2/MfbgBxCId4=
2747,"(52.0, 66.0)",{'?'},"(6.0, 13.0)",{'Divorced'},{'?'},{'Unmarried'},{'White'},{'Female'},"(17.0, 38.0)","{'?' ,'United-States'}",{'<=50K'},Pav95Zfz9kNNRrQ/1ZPx8uVWvOs2g5TWY8tXSvPXy1o2/ZHy2Dtmu50HO41+XVciNU8JXQCYUaRVMPAUu/ElwwEXXONavP/PuDcMSG2zXA+7ZMtar3vquqDVPEWuWpbrc9A60lfOFUUa0xQ+0nD/F5fKrWlNnul0uPI76vpiFBw=
2748,"(52.0, 66.0)",{'?'},"(6.0, 13.0)",{'Divorced'},{'?'},{'Unmarried'},{'White'},{'Female'},"(17.0, 38.0)","{'?' ,'United-States'}",{'<=50K'},hRSHSDzqTrCVmDcxYJYSB5gWchlMlV5pllZqnixNWz/yOI/hv4wbYl7gEIK0o59rcTqoIwcouyVnCD5iwwoJRU/qwYHF6frC/C7J5E/mFN5OqGgDMSKnqV/VD9PfdjRmGAJzm6r2MdTfiRXGE5c74WP6y/kNicdhx9q68ksuT1M=
2749,"(52.0, 66.0)",{'?'},"(6.0, 13.0)",{'Divorced'},{'?'},{'Unmarried'},{'White'},{'Female'},"(17.0, 38.0)","{'?' ,'United-States'}",{'<=50K'},ahS3we+QxPe+3slV8Y0h2mCbsbx73aOcqw85xPOHM0eoxZ9jSK/hnUTrsGQlEeDr5SnNTWrxM1Xd+ibocIPD8jPFKMTnvVtPWV/cXJUxrcrEFaPHBLYbvHctEx/s+G9/Elhr9nmHYmNm4jnfyKWPDY5l0p+8mMyH22Yd8DE3jjo=
2750,"(52.0, 66.0)",{'?'},"(6.0, 13.0)",{'Divorced'},{'?'},{'Unmarried'},{'White'},{'Female'},"(17.0, 38.0)","{'?' ,'United-States'}",{'<=50K'},froHblWGYPit4AmICe9QQ+/h5QWN2fDxgsA7uqRt6tWnwxFzGtCdQgVk6T3TnDEpradvguW44Ql+Nvy8i54rvxZz4131IraudI6n0+w++9+Qp7sL4YCJbfG+ufc5ifJyCJmZmxj1K8glvVag0n5aCZjTbCAl7agnXxdoEHpDq8I=
2751,"(52.0, 55.0)",{'State-gov'},"(13.0, 14.0)",{'Divorced'},{'Prof-specialty'},{'Unmarried'},{'White'},{'Female'},"(38.0, 50.0)",{'United-States'},{'<=50K'},Uyjx48jkav+HoPE7pOOt0xTuGrkr4QzJsqHdPERXFj2FZcmeorn4SDt921iebd9szKWu9OePg6142rSnpFlFKPgiqkyb96/qirv0wrdjWIWFAKiexKpW5eJ5U0zmGpos1BfsPYMgo7mUx58pgIGyGsvoYEU3sSSacbaUNgWV25s=
2752,"(52.0, 55.0)",{'State-gov'},"(13.0, 14.0)",{'Divorced'},{'Prof-specialty'},{'Unmarried'},{'White'},{'Female'},"(38.0, 50.0)",{'United-States'},{'<=50K'},mg45SvJowuzUJukHIz2iRwHMcDGRwJbDrQ0MyFt+jxKA3wBx7Ma1SDkURAImrwvrEIDbTaTxhJZ2XFYBdh4PMRTm5i5qxbxE/itUUztD+tBFEBI/bAJduEDIEn9iPeRHtXi2IKomu1GVtkIin1646w5RFk3X/dvcnwbn+kBBQA4=
2753,"(52.0, 55.0)",{'State-gov'},"(13.0, 14.0)",{'Divorced'},{'Prof-specialty'},{'Unmarried'},{'White'},{'Female'},"(38.0, 50.0)",{'United-States'},{'<=50K'},pkYC+9a6jsf8IL/SHDfmrdade/hjxnhVh7Hoh5A0TldAfaB3J3OZvgTBDPNs+7AckmtVuPx5hgoFVlLCEXHQSIxwpWxAw2xlPPN6dF33uuWV54YhTGs60uVUZxhvbn8uSaXhEhTI/s2L7X28/fJxy7iAnvqcg61nMsWQX8dM1zg=
2754,"(52.0, 55.0)",{'State-gov'},"(13.0, 14.0)",{'Divorced'},{'Prof-specialty'},{'Unmarried'},{'White'},{'Female'},"(38.0, 50.0)",{'United-States'},{'<=50K'},qP7BQKJKuIkqJ2yjnKADEloNXKdui+yYB2IdpMx7MCfB6SNHf5nuiUFL16iVQOakH+XrZOT9ogGgEEnohJO9P8Jvh9yyC0rIrUmtqZdDXDYyDbz6cBa70vKgSXXbt7NZ56cNvqQ7KMFtscAjydUXCPgveOyGsZAjnwO/BBWvq9M=
2755,"(56.0, 58.0)",{'Self-emp-not-inc'},"(14.0, 14.0)",{'Separated'},{'Sales'},{'Unmarried'},{'White'},{'Female'},"(36.0, 60.0)",{'United-States'},{'<=50K'},MXJaPimLUegaLH/SLxMbrTPv3lZTmkp3TT7rDAK5cGjz4/2h6qNqJY2PywUwHfZiCGAcxsFJVATblKcJgBs3MAaip1q1lOv2OUv7fQ3x69q5dQ2uTTMsxS44MwutBRT0AMiic2TmdBBrivdcIdxk5lo5G7JKqwAGu3NKUNTrfrQ=
2756,"(56.0, 58.0)",{'Self-emp-not-inc'},"(14.0, 14.0)",{'Separated'},{'Sales'},{'Unmarried'},{'White'},{'Female'},"(36.0, 60.0)",{'United-States'},{'>50K'},I+c97mBLv7kHBjtVU7cd6Yn66Lnr1oT/y1DNIIj4fVT5zAoZplNFT2RTByj013vawmDYCZrDjpG3NRCpK7g6thzAVh2PqN7hdunaKUG842aypvPDgo2eZFxK3LjKO/JwIywkY1MRqRXnvReBnVc2nL0lp+EMvPvMphOxBnLsMuU=
2757,"(56.0, 58.0)",{'Self-emp-not-inc'},"(14.0, 14.0)",{'Separated'},{'Sales'},{'Unmarried'},{'White'},{'Female'},"(36.0, 60.0)",{'United-States'},{'<=50K'},Q9EJArpN763tehcicsKfRGuvqi8k3R4eAuHz4V5CI/7T/6YSo5s9CFIiIt7Hj2kGY0eSKgNW9xmBb3P38cWFAZ+42eM3tTfpu3RROEC2DqO9aB0BWWvINhyFH8FZpB9xQzmrTnSA2wpOg7P9wqhBADux6MAHFP9kaHOUgiMjsfs=
2758,"(56.0, 58.0)",{'Self-emp-not-inc'},"(14.0, 14.0)",{'Separated'},{'Sales'},{'Unmarried'},{'White'},{'Female'},"(36.0, 60.0)",{'United-States'},{'<=50K'},Sa3rK8PNeTVbbu3ywTOeiexzmvLox2DvKqgYbrhqBLcINhsW39pGCy18pRAtOHs8VKb1SLBjRFnP/s/BMBgwuxVRQdJ0geNKuHveDE7L6N9GgoUGblTlttbGSkAbF2bV2pdGkyXaJlyg5uZ/vHsest7xqbFDqMDua/29mzd1uSc=
2759,"(56.0, 57.0)",{'Self-emp-not-inc'},"(3.0, 5.0)",{'Separated'},{'Other-service'},{'Unmarried'},{'White'},{'Female'},"(35.0, 38.0)","{'Cuba' ,'England' ,'Mexico' ,'United-States'}",{'<=50K'},KrrMgQpOC+IXxjzw8ra/5mTbsGLztbtciysuPnbj1mi0icZKL5aJ9aOj4rXFQtKmYDQ2CscC+ZPUuuK8D/ui/eodt9NtY2chz62v09zzRbxdnZG+myhzjfc5O4LUWrDvybc3SlKxa+4eHdsJa/+KTECghFIghyb6qbjuN+WpwXU=
2760,"(56.0, 57.0)",{'Self-emp-not-inc'},"(3.0, 5.0)",{'Separated'},{'Other-service'},{'Unmarried'},{'White'},{'Female'},"(35.0, 38.0)","{'Cuba' ,'England' ,'Mexico' ,'United-States'}",{'<=50K'},YnBOp/Egh0TTTF6bMePe8+jvbYXC4xLf/NNGutykOdTYPG7/w7iEyfpeuFbkMRNjoBr0quMnFkpL//PvvqFIjyrjvZkT1k/9l1u+YawGGaTG3XpUy6qxKfOy2eVbNXJOittxjFuK63XV1EQPEbuWB/GxMfsbeDyADyp4M70m924=
2761,"(56.0, 57.0)",{'Self-emp-not-inc'},"(3.0, 5.0)",{'Separated'},{'Other-service'},{'Unmarried'},{'White'},{'Female'},"(35.0, 38.0)","{'Cuba' ,'England' ,'Mexico' ,'United-States'}",{'<=50K'},AGpjpx7VyEPS/LL+Pqi/yjvzrQwkv4+s1AdRkdcuJjyZWMAFv2jKM+F7awWvKEHli0ilhWvIS8EPEq+8tpD5IbPq1XiQgqSz/tKyMzUxxvIqBw+9o/WW2xePRQ7kIzEVsp8S7wxx9GmzDMKwazbHuFLW5hFEFaVSKPLfjaQDBHM=
2762,"(56.0, 57.0)",{'Self-emp-not-inc'},"(3.0, 5.0)",{'Separated'},{'Other-service'},{'Unmarried'},{'White'},{'Female'},"(35.0, 38.0)","{'Cuba' ,'England' ,'Mexico' ,'United-States'}",{'<=50K'},qLnM52DBokLViGRnypdSZz3n+ksCCfsfl329fOIpUUCNpng1Lrzq8w39d9TAo3fN8cGIwsJaPpsS/9zxuwbezLWeH7LzYI0e5dajXrqLAP6BzQlr+ybmyEr0vyKDit52fsA90d9UhypFFxwIZeYqw6YxBVmbIEUV8o5yvJt48UY=
2763,"(51.0, 58.0)",{'Local-gov'},"(3.0, 10.0)",{'Separated'},"{'Adm-clerical' ,'Other-service' ,'Protective-serv'}",{'Unmarried'},{'White'},{'Female'},"(36.0, 40.0)","{'Mexico' ,'Puerto-Rico' ,'United-States'}",{'<=50K'},ZWphp5pajpNRllsgxsT/udEj0oOT2/HOIPryWypIbNbBolmP6Hj4m1jBH6kok6seSubijbbZxnej3dgV1E16JznBS6GLYukV9GYXNZcm69I2c1kA+1OJD2HUfmOmoCG+6cr81q9ZQVrZjzUq/RntplpVyAKmXvjIPw4Dg/4XHyE=
2764,"(51.0, 58.0)",{'Local-gov'},"(3.0, 10.0)",{'Separated'},"{'Adm-clerical' ,'Other-service' ,'Protective-serv'}",{'Unmarried'},{'White'},{'Female'},"(36.0, 40.0)","{'Mexico' ,'Puerto-Rico' ,'United-States'}",{'<=50K'},nljOAWRvo8jE1w6botjmEq879uoyMaX8rVpNkHvCoKSzXUhsCAyVZ+nxuCtR4AayKWv4/syXHJCz0ogpLqMwHj8wKQs9/VJAtH0GNN29kwardvywHPnwsv+XcFw8YfAEhys6YnHRat2Ho0k9dF76eTjAqMRxqWOtUZtPT6y8oF8=
2765,"(51.0, 58.0)",{'Local-gov'},"(3.0, 10.0)",{'Separated'},"{'Adm-clerical' ,'Other-service' ,'Protective-serv'}",{'Unmarried'},{'White'},{'Female'},"(36.0, 40.0)","{'Mexico' ,'Puerto-Rico' ,'United-States'}",{'<=50K'},LPGcAuLwQ8ys6OVahFfXRBlj6L5opvAiyeI2n0KixCPvBWJUWII3oNVt8M7JbiL0gzEqApdx4lv1PQEAmfYU6A1d0HV+5Q8TUaINhsmfE/VuasGUcyl5hT0FPBoojLBpqS15hRQz8juQz71EXxlFROZAPiPx12FsV15SqYtfjc0=
2766,"(51.0, 58.0)",{'Local-gov'},"(3.0, 10.0)",{'Separated'},"{'Adm-clerical' ,'Other-service' ,'Protective-serv'}",{'Unmarried'},{'White'},{'Female'},"(36.0, 40.0)","{'Mexico' ,'Puerto-Rico' ,'United-States'}",{'>50K'},AJ2WgO+WZUN4AXcTW7rYJagJdK41efEIanUinIqbKqI/GXWAjojtZKPQPMuLLEserKc8dVbgXDDM8s9wtlCGVdRPH0TODZd2c4cFOUAdhVnDnaytkVTb8+J+Zn1rNgSp7ZWFIied1lrNm0IykcWah1kuqK6xnvyLrqF/aKSSlps=
2767,"(58.0, 64.0)",{'Private'},"(9.0, 9.0)",{'Separated'},{'Adm-clerical'},{'Unmarried'},{'White'},{'Female'},"(40.0, 40.0)",{'United-States'},{'<=50K'},gdy7JrY2kE/SC2D9SKmoXITgyQqigI8czkyR2NIVg7z/d9jRobAXXuIbYQh3IbDnDNJKjgBaUpupWXVgBl4tzk1/ikZ0zz6HVZfV5W95WbrHBuIFFzZady6hlM4Im3s0Hm6Le1HVeIunwZVhpdrQrMTnfij9drYzGS/3gv037UY=
2768,"(58.0, 64.0)",{'Private'},"(9.0, 9.0)",{'Separated'},{'Adm-clerical'},{'Unmarried'},{'White'},{'Female'},"(40.0, 40.0)",{'United-States'},{'<=50K'},YUj3MEfpY0oqDo6rdbv/xKsxWLHT8f1kms8VXG1aDDKq5z4kHmOZBjbEpjeblELTFeuW94EAQv4HZxe63UkNfyYQdmW3cJYP1v3f7xkI5EXWtjCCiWxi2+OgrGnOon2F+zkpddlezQywnI/X9l6X16CukslhVvvmLlZVnXx0BcI=
2769,"(58.0, 64.0)",{'Private'},"(9.0, 9.0)",{'Separated'},{'Adm-clerical'},{'Unmarried'},{'White'},{'Female'},"(40.0, 40.0)",{'United-States'},{'<=50K'},CifhEVrul+rqaX7rrTuy430vPROG98NAkjun7CYkXixrIMA7sUnAr1DSi8LQSy0MQHGyZyC7591QC9EKglp07zQIat3GP+bP45DIyCfNWzKrPOuIq75NiK7Q8OPwbZ97l3/nbXtFqt6QnewWcF4wLFR5tIvAfAfQcnPVhSkstas=
2770,"(58.0, 64.0)",{'Private'},"(9.0, 9.0)",{'Separated'},{'Adm-clerical'},{'Unmarried'},{'White'},{'Female'},"(40.0, 40.0)",{'United-States'},{'<=50K'},EOA0d53p2Z7L5sO+ZnK4HzUKe8Nexvyy9GKV/coKd1OT5lixlKYNEKCetU5oq8MFPJFrL0XuWHgT0laHTiWU9iKXIsBbrwWrKIe5t2wSlORirGoBPyfNCDzZo9q3wW4kVdPt0ONvaumYkC/Zwbha/OJoVvW0uvrPue+KAOF+GxA=
2771,"(50.0, 56.0)",{'Private'},"(9.0, 14.0)",{'Separated'},{'Sales'},{'Unmarried'},{'White'},{'Female'},"(40.0, 60.0)",{'United-States'},{'<=50K'},R9uJrnOHl9sYehIJOOL/SLYrh87H+l6AqId7MyMw02gk9fHI728bol7ApPxRbZ4IG8sNB9PXV6rjjUp0HpsiympDm/qX/oIkMlkR8jeprIE/yO45SqGQ8uB79IJ76FDMMshFjgw66LjLMASHuUil0hHYTXH+h+fPU/UvxSR04SQ=
2772,"(50.0, 56.0)",{'Private'},"(9.0, 14.0)",{'Separated'},{'Sales'},{'Unmarried'},{'White'},{'Female'},"(40.0, 60.0)",{'United-States'},{'<=50K'},aQEQ9SKZfq9p9zIizOj1WWXJFqokxHqXWvut6s8vLuxOIvWajSLP8R19Ni0wQcCSKzMjLmoJCr19VQmxmhImSHSOcPvwe3Wl5t2h59JIqwX95mza7C0lYUJrrKDvPPLHhA957j3aZOzoMnpDLyEUMsvpzHu1SEFzVx2PjYJnKAY=
2773,"(50.0, 56.0)",{'Private'},"(9.0, 14.0)",{'Separated'},{'Sales'},{'Unmarried'},{'White'},{'Female'},"(40.0, 60.0)",{'United-States'},{'<=50K'},cFjX1OAaVsqRi7NVr5tvpEJX2DdHsz0IJo82qTktqn5bUN/DqgkhOHjjDDsbhO916PkTM674kBOVxfn5ld6xR1krAZAM0Dx2ERN4YpU2mvedKkefR4JV+5Nz+ZBYei7xzET5IESwCMg6kdbBKlZqGMzB+OU4OIc49NmUbIksp3E=
2774,"(50.0, 56.0)",{'Private'},"(9.0, 14.0)",{'Separated'},{'Sales'},{'Unmarried'},{'White'},{'Female'},"(40.0, 60.0)",{'United-States'},{'<=50K'},mUyhxD41SGppgfNgldT+vSFJYoDVgLrIuBH9KH1gZ83e2vxzeV6LjD4K5VG8lI5Ah9zpmYj7y/LQhK2Ka+WlSnU0wWGrrtkv1gawj4yo7W9QB/l7GGHkdWnPiNY6OePcqFIFc3Z167li3IkllikB8Yo+8P5bYO8Uy8v5E9xErfw=
2775,"(59.0, 61.0)",{'Private'},"(9.0, 16.0)",{'Separated'},{'Priv-house-serv'},{'Unmarried'},{'White'},{'Female'},"(12.0, 30.0)","{'Nicaragua' ,'United-States'}",{'<=50K'},JCrZbEI1PS/J1X8n3J4j2KngWJs8GNw2zK3WTHwXT1SnnI8qdQ5g//EzwPjB/t/vTjLafLPZSH5xapqRj3hlJnQEpgR2cc2UTE8w2FVN9Kj5kCcwNTD03gcwRzRI0OYrwIhYOipTsCVjTazGbCdRi0V7eeRPDlnReD7WfSdG494=
2776,"(59.0, 61.0)",{'Private'},"(9.0, 16.0)",{'Separated'},{'Priv-house-serv'},{'Unmarried'},{'White'},{'Female'},"(12.0, 30.0)","{'Nicaragua' ,'United-States'}",{'>50K'},HBm0kWbmxtj3j1I3rgNyaMQh5OuRUkK42WUxd/ESebXVK7BOw9Ehe0hI4Ots+NcBpSlG+jm9BRYR4liPCJj8SzPErUdnnfiBPnOYjEBP7bwcYrV9LQtdNiH8iuyaigJSw1Q0Xi7OXH/WPDHYQRoBocqudu/26dXJAXAUCr16s8k=
2777,"(59.0, 61.0)",{'Private'},"(9.0, 16.0)",{'Separated'},{'Priv-house-serv'},{'Unmarried'},{'White'},{'Female'},"(12.0, 30.0)","{'Nicaragua' ,'United-States'}",{'>50K'},ZwMTNkPncLdJ3OrERkjvUQRhHiiKv775hh8M49jRgYdresgom+NI2RLkzygo0I16BLwbRjbM2Ll6du0qfTaf/iI+5AEqOTlOwLIWmIRVHGAvdPezgv7JOKtpWkcxUYJdmwMOmD7T40RO5nY3Dk9JEwtzSViqt2KEEFJQJoEvJr8=
2778,"(59.0, 61.0)",{'Private'},"(9.0, 16.0)",{'Separated'},{'Priv-house-serv'},{'Unmarried'},{'White'},{'Female'},"(12.0, 30.0)","{'Nicaragua' ,'United-States'}",{'<=50K'},p+tNHjPCv9Yan7qwOER8KwXz+5LTCUCM+rEVd7Ly3xgll4RyAaY9o7VDo+99JB0OloNJQiJoj42yyKQevqBr87ha06QgVHO7g9/Ri13zJID1vxguRmLpiK/axM0Bxan4aeoLQTFNaDh1++6+jb7hXRxYApoJ8MDrvQUPaY0LlBM=
2779,"(58.0, 67.0)",{'Private'},"(9.0, 9.0)",{'Divorced'},{'Adm-clerical'},{'Not-in-family'},{'White'},{'Female'},"(10.0, 16.0)",{'United-States'},{'<=50K'},DMpi0UHgzxQt/4mNfFmmcd/cVseE9VmilDPURHDX6zuaYeSm1rD/DYmsXWmp+3/9IGcCwkeNiZlJ/VQ4WLicSVBu8a1GhTpgZRFD52qr9NavhRRmOJlKG+s2aw5lcHb1OnNSEr0m/JMWY4uJQgfyQJz2oyd5P1qqVlmj+Kzwlvk=
2780,"(58.0, 67.0)",{'Private'},"(9.0, 9.0)",{'Divorced'},{'Adm-clerical'},{'Not-in-family'},{'White'},{'Female'},"(10.0, 16.0)",{'United-States'},{'<=50K'},JpMrHxVcQVe06IC5NvHYZI1ZvL7DTZnviAgHKenLbZ293bq/lzAYyG4E2WfjHdv8Vdsh848hKrHMpW46U1AG7UUfNde6vIWK/yawTBxpiWUyCsnGcNPjkBrKt2CwjYi4HByApfvNou1qI/EIvYOVN7P2+9IjFm7ZYwLTF2wYF7o=
2781,"(58.0, 67.0)",{'Private'},"(9.0, 9.0)",{'Divorced'},{'Adm-clerical'},{'Not-in-family'},{'White'},{'Female'},"(10.0, 16.0)",{'United-States'},{'<=50K'},eX8nDz5qXJlD2veu11pHjeRp0DOS0ZHhL7c7ks3r7I0hU2eYFpdMgkAkoPo7newzSBnorfrLMGa560FVi0+0sAx6MgNVuiIeZGqFzK0mxujckXXMddj4Iuna6IJP/pwLd1rwi1UWxYEsJkG7QJYXcCwLHleYWQqjfbSpwZdnxjM=
2782,"(58.0, 67.0)",{'Private'},"(9.0, 9.0)",{'Divorced'},{'Adm-clerical'},{'Not-in-family'},{'White'},{'Female'},"(10.0, 16.0)",{'United-States'},{'<=50K'},GVrycPvbAdhEQdQg7GNwdclfLZAzH7HpX9AsGu4yea+Iyl533sgN26395p7d/1FON7orKD5c9enmpuJtj9DszKEB4o2yL98yKH7NnKau+lH88QvKX8v2tA/+VB+m33RGRS+SmsLGwdXnudAkBpTlK4hk3BS2zxFBFS9YIsVl5Kk=
